Time, HF1, HF2, TC1
06/27/16_08:58:51, 0.000000, 0.000000, 21.749759
06/27/16_08:58:53, 0.000000, 0.000000, 20.772243
06/27/16_08:58:54, 0.000000, 0.000000, 20.772243
06/27/16_08:58:56, 0.000000, 0.000000, 20.772243
06/27/16_08:58:57, 0.000000, 0.000000, 19.794727
06/27/16_08:58:59, 0.000000, 0.000000, 20.772243
06/27/16_08:59:00, 0.000000, 0.000000, 20.772243
06/27/16_08:59:01, 0.000000, 0.000000, 20.772243
06/27/16_08:59:03, 0.000000, 0.000000, 20.772243
06/27/16_08:59:04, 0.000000, 0.000000, 20.772243
06/27/16_08:59:06, 0.000000, 0.000000, 20.772243
06/27/16_08:59:07, 0.000000, 0.000000, 20.772243
06/27/16_08:59:09, 0.000000, 0.000000, 20.772243
06/27/16_08:59:10, 0.000000, 0.000000, 20.772243
06/27/16_08:59:12, 0.000000, 0.000000, 20.772243
06/27/16_08:59:13, 0.000000, 0.000000, 20.772243
06/27/16_08:59:15, 0.000000, 0.000000, 21.749759
06/27/16_08:59:16, 0.000000, 0.000000, 21.749759
06/27/16_08:59:18, 0.000000, 0.000000, 21.749759
06/27/16_08:59:19, 0.000000, 0.000000, 20.772243
06/27/16_08:59:21, 0.000000, 0.000000, 20.772243
06/27/16_08:59:22, 0.000000, 0.000000, 20.772243
06/27/16_08:59:24, 0.000000, 0.000000, 21.749759
06/27/16_08:59:25, 0.000000, 0.000000, 20.772243
06/27/16_08:59:26, 0.000000, 0.000000, 21.749759
06/27/16_08:59:28, 0.000000, 0.000000, 20.772243
06/27/16_08:59:29, 0.000000, 0.000000, 20.772243
06/27/16_08:59:31, 0.000000, 0.000000, 21.749759
06/27/16_08:59:32, 0.000000, 0.000000, 20.772243
06/27/16_08:59:34, 0.000000, 0.000000, 20.772243
06/27/16_08:59:35, 0.000000, 0.000000, 20.772243
06/27/16_08:59:37, 0.000000, 0.000000, 20.772243
06/27/16_08:59:38, 0.000000, 0.000000, 21.749759
06/27/16_08:59:40, 0.000000, 0.000000, 22.727275
06/27/16_08:59:41, 0.000000, 0.000000, 20.772243
06/27/16_08:59:43, 0.000000, 0.000000, 22.727275
06/27/16_08:59:44, 0.000000, 0.000000, 20.772243
06/27/16_08:59:46, 0.000000, 0.000000, 21.749759
06/27/16_08:59:47, 0.000000, 0.000000, 20.772243
06/27/16_08:59:49, 0.000000, 0.000000, 20.772243
06/27/16_08:59:50, 0.000000, 0.000000, 20.772243
06/27/16_08:59:52, 0.000000, 0.000000, 20.772243
06/27/16_08:59:53, 0.000000, 0.000000, 20.772243
06/27/16_08:59:55, 0.000000, 0.000000, 20.772243
06/27/16_08:59:56, 0.000000, 0.000000, 20.772243
06/27/16_08:59:58, 0.000000, 0.000000, 20.772243
06/27/16_08:59:59, 0.000000, 0.000000, 20.772243
06/27/16_09:00:01, 0.000000, 0.000000, 19.794727
06/27/16_09:00:02, 0.000000, 0.000000, 20.772243
06/27/16_09:00:04, 0.000000, 0.000000, 20.772243
06/27/16_09:00:06, 0.000000, 0.000000, 19.794727
06/27/16_09:00:07, 0.000000, 0.000000, 20.772243
06/27/16_09:00:09, 0.000000, 0.000000, 19.794727
06/27/16_09:00:10, 0.000000, 0.000000, 20.772243
06/27/16_09:00:11, 0.000000, 0.000000, 19.794727
06/27/16_09:00:13, 0.000000, 0.000000, 20.772243
06/27/16_09:00:14, 0.000000, 0.000000, 20.772243
06/27/16_09:00:16, 0.000000, 0.000000, 20.772243
06/27/16_09:00:17, 0.000000, 0.000000, 21.749759
06/27/16_09:00:19, 0.000000, 0.000000, 20.772243
06/27/16_09:00:20, 0.000000, 0.000000, 21.749759
06/27/16_09:00:22, 0.000000, 0.000000, 21.749759
06/27/16_09:00:23, 0.000000, 0.000000, 19.794727
06/27/16_09:00:25, 0.000000, 0.000000, 21.749759
06/27/16_09:00:26, 0.000000, 0.000000, 21.749759
06/27/16_09:00:28, 0.000000, 0.000000, 20.772243
06/27/16_09:00:29, 0.000000, 0.000000, 21.749759
06/27/16_09:00:30, 0.000000, 0.000000, 21.749759
06/27/16_09:00:32, 0.000000, 0.000000, 19.794727
06/27/16_09:00:33, 0.000000, 0.000000, 21.749759
06/27/16_09:00:35, 0.000000, 0.000000, 20.772243
06/27/16_09:00:36, 0.000000, 0.000000, 21.749759
06/27/16_09:00:38, 0.000000, 0.000000, 20.772243
06/27/16_09:00:39, 0.000000, 0.000000, 20.772243
06/27/16_09:00:41, 0.000000, 0.000000, 21.749759
06/27/16_09:00:42, 0.000000, 0.000000, 20.772243
06/27/16_09:00:44, 0.000000, 0.000000, 20.772243
06/27/16_09:00:45, 0.000000, 0.000000, 19.794727
06/27/16_09:00:47, 0.000000, 0.000000, 20.772243
06/27/16_09:00:49, 0.000000, 0.000000, 20.772243
06/27/16_09:00:50, 0.000000, 0.000000, 18.817211
06/27/16_09:00:52, 0.000000, 0.000000, 20.772243
06/27/16_09:00:53, 0.000000, 0.000000, 20.772243
06/27/16_09:00:55, 0.000000, 0.000000, 17.839694
06/27/16_09:00:56, 0.000000, 0.000000, 19.794727
06/27/16_09:00:58, 0.000000, 0.000000, 20.772243
06/27/16_09:00:59, 0.000000, 0.000000, 20.772243
06/27/16_09:01:00, 0.000000, 0.000000, 22.727275
06/27/16_09:01:02, 0.000000, 0.000000, 18.817211
06/27/16_09:01:03, 0.000000, 0.000000, 21.749759
06/27/16_09:01:05, 0.000000, 0.000000, 20.772243
06/27/16_09:01:07, 0.000000, 0.000000, 20.772243
06/27/16_09:01:08, 0.000000, 0.000000, 20.772243
06/27/16_09:01:10, 0.000000, 0.000000, 21.749759
06/27/16_09:01:11, 0.000000, 0.000000, 20.772243
06/27/16_09:01:13, 0.000000, 0.000000, 20.772243
06/27/16_09:01:14, 0.000000, 0.000000, 20.772243
06/27/16_09:01:16, 0.000000, 0.000000, 22.727275
06/27/16_09:01:17, 0.000000, 0.000000, 20.772243
06/27/16_09:01:19, 0.000000, 0.000000, 20.772243
06/27/16_09:01:20, 0.000000, 0.000000, 20.772243
06/27/16_09:01:22, 0.000000, 0.000000, 20.772243
06/27/16_09:01:23, 0.000000, 0.000000, 19.794727
06/27/16_09:01:25, 0.000000, 0.000000, 21.749759
06/27/16_09:01:26, 0.000000, 0.000000, 20.772243
06/27/16_09:01:28, 0.000000, 0.000000, 20.772243
06/27/16_09:01:29, 0.000000, 0.000000, 20.772243
06/27/16_09:01:31, 0.000000, 0.000000, 22.727275
06/27/16_09:01:32, 0.000000, 0.000000, 22.727275
06/27/16_09:01:34, 0.000000, 0.000000, 21.749759
06/27/16_09:01:35, 0.000000, 0.000000, 20.772243
06/27/16_09:01:37, 0.000000, 0.000000, 21.749759
06/27/16_09:01:38, 0.000000, 0.000000, 20.772243
06/27/16_09:01:40, 0.000000, 0.000000, 21.749759
06/27/16_09:01:41, 0.000000, 0.000000, 20.772243
06/27/16_09:01:43, 0.000000, 0.000000, 21.749759
06/27/16_09:01:44, 0.000000, 0.000000, 21.749759
06/27/16_09:01:46, 0.000000, 0.000000, 22.727275
06/27/16_09:01:47, 0.000000, 0.000000, 21.749759
06/27/16_09:01:49, 0.000000, 0.000000, 21.749759
06/27/16_09:01:50, 0.000000, 0.000000, 21.749759
06/27/16_09:01:52, 0.000000, 0.000000, 20.772243
06/27/16_09:01:53, 0.000000, 0.000000, 20.772243
06/27/16_09:01:55, 0.000000, 0.000000, 21.749759
06/27/16_09:01:56, -0.000188, 0.000000, 20.772243
06/27/16_09:01:58, 0.000188, 0.000000, 20.772243
06/27/16_09:01:59, 0.000000, 0.000000, 20.772243
06/27/16_09:02:01, 0.000000, 0.000000, 20.772243
06/27/16_09:02:02, 0.000000, 0.000000, 20.772243
06/27/16_09:02:04, 0.000000, 0.000000, 21.749759
06/27/16_09:02:05, 0.000000, 0.000000, 20.772243
06/27/16_09:02:07, 0.000000, 0.000000, 20.772243
06/27/16_09:02:08, 0.000000, 0.000000, 21.749759
06/27/16_09:02:10, 0.000000, 0.000000, 20.772243
06/27/16_09:02:11, 0.000000, 0.000000, 20.772243
06/27/16_09:02:13, 0.000000, 0.000000, 20.772243
06/27/16_09:02:14, 0.000000, 0.000000, 20.772243
06/27/16_09:02:16, 0.000000, 0.000000, 20.772243
06/27/16_09:02:17, 0.000000, 0.000000, 22.727275
06/27/16_09:02:19, 0.000000, 0.000000, 25.659824
06/27/16_09:02:20, 0.000000, 0.000000, 25.659824
06/27/16_09:02:22, 0.000000, 0.000000, 28.592372
06/27/16_09:02:23, 0.000000, 0.000000, 27.614856
06/27/16_09:02:24, 0.000000, 0.000000, 24.682308
06/27/16_09:02:26, 0.000000, 0.000000, 24.682308
06/27/16_09:02:27, 0.000000, 0.000000, 20.772243
06/27/16_09:02:29, 0.000000, 0.000000, 23.704792
06/27/16_09:02:31, 0.000000, 0.000000, 21.749759
06/27/16_09:02:32, 0.000000, 0.000000, 20.772243
06/27/16_09:02:34, 0.000000, 0.000000, 21.749759
06/27/16_09:02:35, 0.000000, 0.000000, 21.749759
06/27/16_09:02:37, 0.000000, 0.000000, 21.749759
06/27/16_09:02:38, 0.000000, 0.000000, 18.817211
06/27/16_09:02:40, 0.000000, 0.000000, 22.727275
06/27/16_09:02:41, 0.000000, 0.000000, 20.772243
06/27/16_09:02:42, 0.000000, 0.000000, 20.772243
06/27/16_09:02:44, 0.000000, 0.000000, 21.749759
06/27/16_09:02:45, 0.000000, 0.000000, 21.749759
06/27/16_09:02:47, 0.000000, 0.000000, 20.772243
06/27/16_09:02:48, 0.000000, 0.000000, 21.749759
06/27/16_09:02:50, 0.000000, 0.000000, 20.772243
06/27/16_09:02:51, 0.000000, 0.000000, 20.772243
06/27/16_09:02:53, 0.000000, 0.000000, 20.772243
06/27/16_09:02:54, 0.000000, 0.000000, 21.749759
06/27/16_09:02:56, 0.000188, 0.000000, 21.749759
