Time, HF1, HF2, TC1
06/29/16_08:24:04, 0.000000, 0.000188, 20.772243
06/29/16_08:24:05, 0.000000, 0.000188, 19.794727
06/29/16_08:24:07, 0.000000, 0.000188, 20.772243
06/29/16_08:24:08, 0.000000, 0.000188, 20.772243
06/29/16_08:24:10, 0.000000, 0.000188, 20.772243
06/29/16_08:24:11, 0.000000, 0.000188, 20.772243
06/29/16_08:24:13, 0.000000, 0.000000, 19.794727
06/29/16_08:24:14, 0.000000, 0.000000, 20.772243
06/29/16_08:24:16, 0.000000, 0.000000, 19.794727
06/29/16_08:24:17, 0.000000, 0.000000, 19.794727
06/29/16_08:24:19, 0.000000, 0.000000, 19.794727
06/29/16_08:24:20, 0.000000, 0.000000, 18.817211
06/29/16_08:24:22, 0.000000, 0.000000, 17.839694
06/29/16_08:24:23, 0.000000, 0.000000, 18.817211
06/29/16_08:24:25, 0.000000, 0.000000, 18.817211
06/29/16_08:24:26, 0.000000, 0.000000, 18.817211
06/29/16_08:24:28, 0.000000, 0.000000, 16.862178
06/29/16_08:24:30, 0.000000, 0.000000, 17.839694
06/29/16_08:24:31, 0.000000, 0.000000, 16.862178
06/29/16_08:24:32, 0.000000, 0.000000, 17.839694
06/29/16_08:24:34, 0.000000, 0.000000, 17.839694
06/29/16_08:24:35, 0.000000, 0.000000, 17.839694
06/29/16_08:24:37, 0.000000, 0.000000, 17.839694
06/29/16_08:24:38, 0.000000, 0.000000, 17.839694
06/29/16_08:24:40, 0.000000, 0.000000, 16.862178
06/29/16_08:24:41, 0.000000, 0.000000, 16.862178
06/29/16_08:24:43, 0.000000, 0.000000, 17.839694
06/29/16_08:24:44, 0.000000, 0.000000, 16.862178
06/29/16_08:24:46, 0.000000, 0.000000, 16.862178
06/29/16_08:24:47, 0.000000, 0.000000, 15.884662
06/29/16_08:24:49, 0.000000, 0.000000, 17.839694
06/29/16_08:24:50, 0.000000, 0.000000, 17.839694
06/29/16_08:24:52, 0.000000, 0.000000, 16.862178
06/29/16_08:24:53, 0.000188, 0.000000, 17.839694
06/29/16_08:24:55, 0.000000, 0.000000, 17.839694
06/29/16_08:24:56, 0.000562, 0.000000, 18.817211
06/29/16_08:24:57, 0.000188, 0.000000, 19.794727
06/29/16_08:24:59, 0.000000, 0.000000, 19.794727
06/29/16_08:25:01, 0.000000, 0.000000, 16.862178
