Time, HF1, HF2, TC1
06/26/16_09:19:14, 0.000000, 0.000000, -250.000000
06/26/16_09:19:15, 0.000000, 0.000000, -250.000000
06/26/16_09:19:17, 0.000000, 0.000000, -250.000000
06/26/16_09:19:18, 0.000000, 0.000000, -250.000000
06/26/16_09:19:20, 0.000000, 0.000000, -250.000000
06/26/16_09:19:21, 0.000000, 0.000000, -250.000000
06/26/16_09:19:23, 0.000000, 0.000000, -250.000000
06/26/16_09:19:25, 0.000000, 0.000000, -250.000000
06/26/16_09:19:26, 0.000000, 0.000000, -250.000000
06/26/16_09:19:28, 0.000000, 0.000000, -250.000000
06/26/16_09:19:30, 0.000000, 0.000000, -250.000000
06/26/16_09:19:31, 0.000000, 0.000000, -250.000000
06/26/16_09:19:33, 0.000000, 0.000000, -250.000000
06/26/16_09:19:35, 0.000000, 0.000000, -250.000000
06/26/16_09:19:37, 0.000000, 0.000000, -250.000000
06/26/16_09:19:38, 0.000000, 0.000000, -250.000000
06/26/16_09:19:40, 0.000000, 0.000000, -250.000000
06/26/16_09:19:41, 0.000000, 0.000000, -250.000000
06/26/16_09:19:43, 0.000000, 0.000000, -250.000000
06/26/16_09:19:45, 0.000000, 0.000000, -250.000000
06/26/16_09:19:46, 0.000000, 0.000000, -250.000000
06/26/16_09:19:48, 0.000000, 0.000000, -250.000000
06/26/16_09:19:50, 0.000000, 0.000000, -250.000000
06/26/16_09:19:52, 0.000000, 0.000000, -250.000000
06/26/16_09:19:54, 0.000000, 0.000000, -250.000000
06/26/16_09:19:55, 0.000000, 0.000000, -250.000000
06/26/16_09:19:57, 0.000000, 0.000000, -250.000000
06/26/16_09:19:59, 0.000000, 0.000000, -250.000000
06/26/16_09:20:00, 0.000000, 0.000000, -250.000000
06/26/16_09:20:02, 0.000000, 0.000000, -250.000000
06/26/16_09:20:03, 0.000000, 0.000000, -250.000000
06/26/16_09:20:05, 0.000000, 0.000000, -250.000000
06/26/16_09:20:07, 0.000000, 0.000000, -250.000000
06/26/16_09:20:08, 0.000188, 0.000000, -250.000000
06/26/16_09:20:10, 0.000000, 0.000000, -250.000000
06/26/16_09:20:12, 0.000000, 0.000000, -250.000000
06/26/16_09:20:13, 0.000000, 0.000000, -250.000000
06/26/16_09:20:15, 0.000000, 0.000000, -250.000000
06/26/16_09:20:16, 0.000000, 0.000000, -250.000000
06/26/16_09:20:18, 0.000000, 0.000000, -250.000000
06/26/16_09:20:20, 0.000000, 0.000000, -250.000000
06/26/16_09:20:22, 0.000000, 0.000000, -250.000000
06/26/16_09:20:24, 0.000000, 0.000000, -250.000000
06/26/16_09:20:25, 0.000000, 0.000000, -250.000000
06/26/16_09:20:27, 0.000000, 0.000000, -250.000000
06/26/16_09:20:28, 0.000000, 0.000000, -250.000000
06/26/16_09:20:30, 0.000000, 0.000000, -250.000000
06/26/16_09:20:31, 0.000000, 0.000000, -250.000000
06/26/16_09:20:33, 0.000000, 0.000000, -250.000000
06/26/16_09:20:35, 0.000000, 0.000000, -250.000000
06/26/16_09:20:36, 0.000000, 0.000000, -250.000000
06/26/16_09:20:38, 0.000000, 0.000000, -250.000000
